Id,CHURN,Gender,Status,Children,Est Income,Car Owner,Age,Paymethod,Usage,RatePlan,pChurn,3_Class,5_Class,is_test_set
1095,F,M,M,1,92148.5,Y,30.0,CC,113.68,2,0.2370140279702753,0.0,0.25,False
1096,F,M,M,0,96681.0,Y,19.76,CC,73.76,2,0.3588990587569674,0.5,0.25,False
1097,F,M,S,0,62705.9,Y,38.0,CC,33.44,2,0.7886316639945491,1.0,0.75,False
1098,F,M,S,0,80221.2,N,29.026667,Auto,50.48,2,0.5052119530720655,0.5,0.5,False
1099,F,M,S,0,84479.2,N,39.0,CC,56.23,2,0.6973399484991091,0.5,0.75,False
1100,F,F,M,2,64977.4,N,38.193333,CC,45.77,3,0.11306187347974275,0.0,0.0,False
1101,T,F,M,0,77994.0,N,50.553333,CH,102.02,1,0.3715554193733984,0.5,0.25,False
1102,F,M,M,2,90103.7,N,34.946667,CC,66.45,2,0.09649086601658168,0.0,0.0,True
1103,T,F,M,0,59008.4,Y,30.18,CC,31.59,1,0.395292969469214,0.5,0.5,False
1104,F,M,S,1,5265.35,N,52.873332999999995,Auto,31.1,2,0.5560312069394241,0.5,0.5,False
1105,T,M,S,1,84978.1,N,21.64,CH,88.79,1,0.6428500407743439,0.5,0.75,False
1106,F,F,M,2,36647.9,N,49.986667,CC,107.38,4,0.18583161740313892,0.0,0.25,False
1107,T,F,S,0,64319.2,N,41.226667,CH,40.16,1,0.7640331694124901,1.0,0.75,True
1108,F,F,S,1,73338.0,N,48.246666999999995,Auto,29.93,2,0.28197475107169473,0.5,0.25,False
1109,T,F,S,0,433.74,N,60.746667,CC,44.22,4,0.8645716538976334,1.0,0.75,False
1110,F,F,M,2,16962.2,N,45.36,CC,27.57,2,0.18370129949757846,0.0,0.25,False
1111,F,M,M,2,10708.3,N,26.026667,CH,142.95,4,0.4134564634483861,0.5,0.5,True
1112,T,F,M,0,2031.61,N,20.3,CC,109.04,4,0.6569452435370391,0.5,0.75,False
1113,F,F,S,2,16938.5,N,46.0,CH,22.11,4,0.6296600366230559,0.5,0.75,True
1114,F,F,M,0,55221.0,N,61.0,CC,15.69,1,0.3050414211580759,0.5,0.25,False
1115,F,F,M,1,8073.11,N,55.0,Auto,89.05,4,0.20642711610413186,0.0,0.25,False
1116,F,M,M,0,95448.6,Y,53.68,CH,29.46,4,0.3821591422348819,0.5,0.5,True
1117,T,M,S,1,24141.5,Y,17.006667,CC,125.87,2,0.8296814586683379,1.0,0.75,False
1118,F,M,S,2,63152.6,Y,63.17333299999999,CC,70.01,2,0.4601743737459436,0.5,0.5,False
1119,F,M,S,1,31952.0,N,34.266667,CC,4.87,2,0.6870263300805766,0.5,0.75,False
1120,F,M,S,2,72084.7,N,55.64,CC,38.13,2,0.3639823585607231,0.5,0.25,True
1121,F,F,S,0,42760.5,N,52.0,CC,53.7,1,0.7596683480419723,1.0,0.75,False
1122,F,F,S,1,49072.0,N,42.0,Auto,34.25,2,0.37261835729582793,0.5,0.25,False
1123,F,F,M,0,27371.8,Y,43.0,CC,142.7,2,0.5856818145460434,0.5,0.5,False
1124,T,M,M,1,71472.9,N,41.913333,CH,130.22,2,0.3135424219853863,0.5,0.25,True
1125,F,F,M,0,95405.7,N,55.0,CC,13.96,1,0.19915337422512094,0.0,0.25,False
1126,F,F,S,0,95786.8,Y,52.0,CC,108.79,4,0.709209238336456,0.5,0.75,False
1127,T,M,S,0,90321.6,N,55.113333,CH,12.39,1,0.6872619689837588,0.5,0.75,False
1128,T,M,D,1,90478.6,N,54.553332999999995,CC,154.49,1,0.2985734534930601,0.5,0.25,False
1129,F,F,M,2,56187.0,N,46.0,CH,21.83,2,0.14445649275173109,0.0,0.25,False
1130,T,F,S,1,35089.0,N,24.393333,CC,229.64,4,0.8014678270976149,1.0,0.75,False
1131,F,M,M,0,9780.66,N,24.546667000000003,CC,21.39,2,0.5784026284886372,0.5,0.5,False
1132,F,M,M,2,53010.8,N,18.84,CC,58.87,2,0.1671817823130772,0.0,0.25,False
1133,F,M,M,1,75004.5,N,64.8,CC,58.72,2,0.1813137733738331,0.0,0.25,True
1134,F,M,M,0,19749.3,N,60.36666700000001,CC,34.17,1,0.4832301272124788,0.5,0.5,False
1135,F,M,S,1,57626.9,Y,43.906667,CC,48.35,3,0.6769800446973742,0.5,0.75,False
1136,F,M,M,2,20078.0,N,32.846667,CC,15.98,4,0.2270905877716685,0.0,0.25,False
1137,F,F,M,2,47902.0,N,26.033333,Auto,72.31,3,0.07085096238602619,0.0,0.0,False
1138,T,M,M,1,7545.96,Y,16.753332999999998,CC,200.75,4,0.6304738342168128,0.5,0.75,False
1139,T,M,S,2,89459.9,N,53.28,CC,36.05,2,0.30806873126357026,0.5,0.25,False
1140,T,F,S,1,13576.5,N,39.426667,CC,40.49,3,0.7342563624760365,0.5,0.75,False
1141,F,F,M,2,42031.8,N,50.753333000000005,CH,59.78,2,0.1846725641091992,0.0,0.25,False
1142,T,M,S,2,43634.5,N,21.78,CC,143.5,4,0.6195810202775578,0.5,0.5,True
1143,T,F,S,1,13109.1,N,62.606667,Auto,62.87,3,0.5059996469518508,0.5,0.5,False
1144,T,M,S,1,92647.5,N,56.04666700000001,CC,32.13,1,0.4438994228955695,0.5,0.5,False
1145,F,M,S,2,21021.6,Y,62.753333,CC,14.95,2,0.5769105843034975,0.5,0.5,False
1146,T,M,S,0,74460.7,Y,55.34,CC,206.46,3,0.8312112092977194,1.0,0.75,True
1147,T,F,S,2,28787.4,N,41.666667,Auto,86.06,3,0.3266129785278499,0.5,0.25,False
1148,F,M,M,1,13091.6,N,59.126667000000005,CC,43.06,1,0.344164318583891,0.5,0.25,False
1149,F,F,M,2,62061.8,Y,45.92,Auto,82.08,1,0.05934382552771845,0.0,0.0,False
1150,T,F,M,1,20550.9,Y,22.12,CC,85.64,3,0.4375636911636459,0.5,0.5,False
1151,F,M,M,2,1765.41,N,18.766667,CC,47.99,1,0.2843725099738322,0.5,0.25,False
1152,T,F,S,2,19131.1,N,56.18666700000001,Auto,57.07,4,0.3310572552563718,0.5,0.25,False
1153,F,M,M,0,47870.8,Y,27.26,CC,13.82,2,0.4815300633151615,0.5,0.5,False
1154,F,F,S,2,6440.46,Y,48.0,CH,49.86,2,0.7053347060135821,0.5,0.75,False
1155,F,M,M,2,28766.9,N,46.84,CC,64.2,3,0.2058784832466834,0.0,0.25,False
1156,F,M,M,1,5252.29,N,16.333333,Auto,19.73,2,0.23088440486554526,0.0,0.25,False
1157,F,M,M,2,91272.2,Y,25.033333,CC,40.0,3,0.11896486764922233,0.0,0.0,False
1158,F,F,S,0,73228.3,N,52.646667,Auto,50.58,2,0.4530147094878324,0.5,0.5,False
1159,T,M,M,1,64792.3,N,52.146667,CH,51.41,2,0.2730935510736601,0.5,0.25,True
1160,T,F,S,0,93322.1,Y,40.313333,CH,38.72,1,0.7233091659668104,0.5,0.75,False
1161,F,M,M,2,49910.7,Y,51.52,CC,51.14,1,0.1656053303157967,0.0,0.25,False
1162,T,M,M,1,76161.4,Y,44.573333,CC,37.55,3,0.23263135110843586,0.0,0.25,False
1163,F,F,M,2,55860.0,Y,14.573332999999998,CC,26.37,4,0.17274780035134987,0.0,0.25,True
1164,F,M,M,2,57360.8,Y,53.253333,CC,67.61,4,0.17684267203871515,0.0,0.25,False
1165,T,M,M,0,92414.7,Y,45.513333,CC,40.06,3,0.3265729282781938,0.5,0.25,False
1166,T,F,S,2,14578.8,Y,60.933333,Auto,107.02,1,0.3887312579053297,0.5,0.5,False
1167,F,F,M,2,87578.2,Y,53.36666700000001,CC,22.44,2,0.08371848073661475,0.0,0.0,False
1168,F,F,M,2,86695.4,N,13.906667,CC,58.03,1,0.09112671093952633,0.0,0.0,False
1169,F,F,M,0,83287.0,N,41.0,Auto,119.82,1,0.1499941743817305,0.0,0.25,False
1170,F,M,M,1,2067.82,N,47.853333,CC,85.9,1,0.4293608754785325,0.5,0.5,False
1171,F,M,M,2,30665.2,Y,22.88,Auto,77.44,1,0.1194661767789259,0.0,0.0,False
1172,F,F,M,1,83287.0,Y,47.0,Auto,37.04,1,0.07526331339690039,0.0,0.0,False
1173,F,F,M,1,98680.4,Y,42.0,CH,26.44,4,0.20675248886448214,0.0,0.25,False
1174,T,M,M,0,65619.7,Y,46.0,CC,158.22,2,0.492581377056968,0.5,0.5,False
1175,F,F,M,1,95620.3,Y,43.0,CC,104.53,1,0.17547534922534186,0.0,0.25,False
1176,F,F,S,0,85275.0,N,47.0,Auto,174.09,1,0.4947706937601378,0.5,0.5,True
1177,F,F,M,1,66921.4,Y,62.0,CC,24.67,1,0.1867807613527415,0.0,0.25,False
1178,F,F,M,1,98453.6,Y,41.0,Auto,25.38,3,0.0672013679074243,0.0,0.0,True
1179,F,F,S,2,57420.0,Y,46.0,Auto,277.72,1,0.3780485967666606,0.5,0.5,True
1180,T,M,M,0,66000.0,N,46.0,CH,34.35,4,0.451022127104576,0.5,0.5,False
1181,F,M,M,2,47639.1,N,48.0,CC,57.11,1,0.1465861733491603,0.0,0.25,True
1182,T,F,S,0,39461.0,N,22.226667000000003,CC,126.68,4,0.8521383546849436,1.0,0.75,False
1183,F,M,M,1,47371.0,Y,54.96,CC,270.97,4,0.4775803268641358,0.5,0.5,False
1184,T,M,S,1,16432.1,Y,20.92,CH,109.78,2,0.8750483876182963,1.0,1.0,False
1185,T,F,S,1,540.4,Y,39.213333,Auto,20.1,2,0.5979956220005358,0.5,0.5,False
1186,F,F,M,2,80087.7,N,41.92,CC,31.56,2,0.08307810612878434,0.0,0.0,False
1187,F,F,M,2,59691.3,N,38.04,CC,278.65,2,0.2066220214432544,0.0,0.25,False
1188,T,F,S,2,11251.1,Y,52.646667,CC,141.91,4,0.6954380164811691,0.5,0.75,False
1189,F,F,S,2,93559.1,N,57.62,CC,31.42,4,0.2734383841804948,0.5,0.25,False
1190,T,F,S,2,3416.62,Y,22.76,CC,123.7,2,0.7254781955104322,0.5,0.75,True
1191,F,F,S,0,93454.3,Y,48.533333,Auto,44.13,1,0.4213361303719306,0.5,0.5,False
1192,T,M,M,0,5745.0,Y,15.38,CC,44.11,2,0.6721052344605744,0.5,0.75,False
1193,F,M,S,2,60095.2,Y,23.313333,Auto,117.85,2,0.3431865848304059,0.5,0.25,False
1194,T,F,M,1,6946.07,N,20.0,CH,34.61,3,0.4791673026264515,0.5,0.5,False
1195,F,F,M,2,11234.7,Y,49.046667,CC,113.42,1,0.267146575877224,0.5,0.25,False
1196,F,M,M,0,12387.6,N,56.17333299999999,Auto,93.85,2,0.3482429544350804,0.5,0.25,True
1197,F,F,M,1,82931.3,N,64.64,Auto,137.25,4,0.08453797781564665,0.0,0.0,False
1198,F,F,M,2,57483.9,N,44.026666999999996,CH,44.3,3,0.15857003818616086,0.0,0.25,False
1199,T,F,S,2,21274.0,N,45.526666999999996,Auto,43.31,1,0.29675564437365903,0.5,0.25,False
1200,F,F,M,2,28267.0,N,30.093333,CC,214.41,4,0.28611840476564715,0.5,0.25,False
1201,F,F,M,2,36725.1,N,55.793333,CH,94.88,4,0.2258738414069093,0.0,0.25,False
1202,T,M,S,1,94188.3,N,57.54666700000001,CC,41.51,4,0.4806813010967624,0.5,0.5,True
1203,F,F,M,2,91861.0,Y,41.98,CC,22.06,4,0.09230258801575372,0.0,0.0,False
1204,T,F,S,1,12374.9,Y,33.493333,Auto,123.59,3,0.6482140195435702,0.5,0.75,False
1205,T,F,M,2,69133.9,Y,26.833333000000003,CH,46.32,1,0.165918765768163,0.0,0.25,False
1206,F,F,M,2,84948.0,Y,29.446666999999998,CH,23.73,1,0.1263488029403569,0.0,0.25,True
1207,F,F,M,2,30998.8,N,40.96,Auto,52.91,1,0.070941876732492,0.0,0.0,False
1208,F,M,S,0,15924.2,N,14.46,CH,1.46,2,0.8973554283939726,1.0,1.0,False
1209,F,M,M,2,21416.5,N,35.653333,CC,27.61,4,0.2265489966285625,0.0,0.25,False
1210,F,M,M,2,78554.2,N,16.7,Auto,35.88,3,0.05152309876574148,0.0,0.0,True
1211,F,F,M,2,38215.9,N,30.886667,Auto,0.97,4,0.06798425732154821,0.0,0.0,False
1212,T,F,M,1,13829.4,N,21.0,CC,176.61,1,0.4512632808773545,0.5,0.5,False
1213,F,F,M,2,49745.3,N,47.966667,CH,27.28,4,0.17124143605098058,0.0,0.25,False
1214,F,F,M,2,88427.0,N,13.86,CC,69.97,3,0.10078046038595838,0.0,0.0,False
1215,F,F,M,2,98003.7,Y,26.273333,CC,84.42,4,0.10938330617199554,0.0,0.0,False
1216,T,M,S,0,89142.7,N,53.693332999999996,CC,16.91,3,0.6478186637821124,0.5,0.75,False
1217,F,F,S,0,74530.8,N,63.086667000000006,Auto,127.89,4,0.5142312955242956,0.5,0.5,True
1218,T,F,S,0,38000.0,N,24.0,CC,265.78,3,0.8929139004464208,1.0,1.0,False
1219,F,F,M,2,76289.2,N,48.206666999999996,CC,104.63,4,0.11239995118540592,0.0,0.0,False
1220,T,M,M,1,66931.9,N,63.933333,CC,17.46,1,0.17452347114998634,0.0,0.25,True
1221,F,M,M,2,9309.57,Y,25.44,CC,108.3,1,0.3359326728512362,0.5,0.25,True
1222,T,F,M,1,32962.6,N,23.0,Auto,48.08,1,0.1425796869744778,0.0,0.25,False
1223,T,F,S,0,42000.0,N,24.0,CC,168.28,4,0.8611704933779909,1.0,0.75,False
1224,T,F,S,0,43000.0,N,21.0,CC,65.79,3,0.8139786614099697,1.0,0.75,False
1225,T,F,S,2,42000.0,N,22.0,Auto,41.78,3,0.2829708121644124,0.5,0.25,True
1226,F,F,S,0,77726.4,N,56.72,Auto,23.52,2,0.4108456584430039,0.5,0.5,False
1227,T,F,S,2,37000.0,N,23.0,CC,62.95,3,0.5307350797668076,0.5,0.5,False
1228,T,F,S,1,2800.68,N,45.673333,CC,134.75,4,0.8126052695450154,1.0,0.75,False
1229,F,F,M,2,90271.6,N,44.926667,CC,110.4,3,0.0920426129954752,0.0,0.0,False
1230,F,F,M,2,64816.6,Y,31.126666999999998,CC,27.87,4,0.14211548615521696,0.0,0.25,False
1231,F,F,M,2,98217.1,N,44.98,CC,42.74,3,0.0686839685677256,0.0,0.0,False
1232,T,F,S,0,15989.3,N,61.693332999999996,CC,29.17,2,0.8129862261282055,1.0,0.75,False
1233,F,M,M,1,92148.5,Y,28.0,CC,113.68,2,0.23925435296485065,0.0,0.25,False
1234,F,M,M,0,96681.0,Y,19.76,CC,73.76,2,0.3588990587569674,0.5,0.25,False
1235,F,M,S,0,62705.9,Y,33.0,CC,33.44,2,0.7937317871541966,1.0,0.75,False
1236,F,M,S,0,80221.2,N,29.026667,Auto,50.48,2,0.5052119530720655,0.5,0.5,False
1237,F,M,S,0,84479.2,N,33.0,CC,56.23,2,0.7051010170658749,0.5,0.75,False
1238,T,M,S,1,84978.1,N,21.64,CH,88.79,1,0.6428500407743439,0.5,0.75,False
1239,T,F,M,2,36647.9,N,49.986667,CC,107.38,1,0.16382647066876055,0.0,0.25,False
1240,T,F,S,0,64319.2,N,41.226667,CH,40.16,1,0.7640331694124901,1.0,0.75,True
1241,F,F,S,1,73338.0,N,48.246666999999995,Auto,29.93,4,0.3030352395026747,0.5,0.25,False
1242,T,F,S,0,433.74,N,60.746667,CC,44.22,2,0.8522036289957872,1.0,0.75,True
1243,F,F,M,2,16962.2,N,45.36,CC,27.57,1,0.176191010237327,0.0,0.25,False
1244,F,M,M,2,10708.3,N,26.026667,CH,142.95,4,0.4134564634483861,0.5,0.5,True
1245,T,F,M,0,2031.61,N,20.3,CC,109.04,2,0.6336503607962145,0.5,0.75,False
1246,F,F,S,2,16938.5,N,70.0,CH,22.11,1,0.5572169587452299,0.5,0.5,False
1247,F,F,M,0,55221.0,N,55.0,CC,15.69,1,0.3129509436128717,0.5,0.25,False
1248,F,F,M,1,8073.11,N,52.0,Auto,89.05,2,0.19311789239951,0.0,0.25,False
1249,F,M,M,1,95448.6,Y,53.68,CH,29.46,4,0.2330207026512203,0.0,0.25,True
1250,T,M,S,1,24141.5,Y,17.006667,CC,125.87,1,0.8223675136997762,1.0,0.75,False
1251,F,M,S,2,63152.6,Y,63.17333299999999,CC,70.01,3,0.4728417665360736,0.5,0.5,False
1252,F,M,S,2,72084.7,N,55.64,CC,38.13,3,0.3758454074093869,0.5,0.5,True
1253,F,F,S,0,42760.5,N,42.0,CC,53.7,2,0.7796289180433643,1.0,0.75,False
1254,F,F,S,1,49072.0,N,43.0,Auto,34.25,3,0.3831323931345855,0.5,0.5,False
1255,F,F,M,0,27371.8,Y,46.0,CC,142.7,4,0.6057354388019943,0.5,0.5,False
1256,T,M,M,0,71472.9,N,41.913333,CH,130.22,3,0.4945576361507459,0.5,0.5,False
1257,F,F,M,0,95405.7,N,46.0,CC,13.96,2,0.21667904084998896,0.0,0.25,False
1258,F,F,S,0,95786.8,Y,47.0,CC,108.79,3,0.7050612734356202,0.5,0.75,False
1259,T,M,S,0,90321.6,N,55.113333,CH,12.39,4,0.7191101293043176,0.5,0.75,False
1260,T,M,S,0,90478.6,N,54.553332999999995,CC,154.49,3,0.7289190298993449,0.5,0.75,False
1261,F,F,M,2,56187.0,N,48.0,CH,21.83,2,0.1429370497581912,0.0,0.25,True
1262,T,F,S,1,32098.0,N,24.393333,CC,229.64,1,0.7837171130279258,1.0,0.75,False
1263,F,M,M,2,53010.8,N,18.84,CC,58.87,1,0.16021430873573786,0.0,0.25,True
1264,F,M,M,1,75004.5,N,64.8,CC,58.72,4,0.1969178532393021,0.0,0.25,False
1265,F,M,M,0,19749.3,N,60.36666700000001,CC,34.17,4,0.521386322977875,0.5,0.5,False
1266,F,M,S,1,57626.9,Y,43.906667,CC,48.35,3,0.6769800446973742,0.5,0.75,False
1267,F,M,M,2,20078.0,N,32.846667,CC,15.98,1,0.20140839375463174,0.0,0.25,False
1268,F,F,M,2,47902.0,N,26.033333,Auto,72.31,3,0.07085096238602619,0.0,0.0,True
1269,T,M,M,1,7545.96,Y,16.753332999999998,CC,200.75,1,0.5942463890511854,0.5,0.5,True
1270,T,M,S,2,89459.9,N,53.28,CC,36.05,4,0.3301819451557308,0.5,0.25,True
1271,T,F,S,1,13576.5,N,39.426667,CC,40.49,1,0.7139251648050694,0.5,0.75,True
1272,F,F,M,2,42031.8,N,50.753333000000005,CH,59.78,2,0.1846725641091992,0.0,0.25,True
1273,T,M,S,2,43634.5,N,21.78,CC,143.5,3,0.6075128492075096,0.5,0.5,False
1274,T,F,S,1,13109.1,N,62.606667,Auto,62.87,2,0.4932751589109897,0.5,0.5,False
1275,T,M,S,1,92647.5,N,56.04666700000001,CC,32.13,4,0.4818457385664549,0.5,0.5,False
1276,T,F,S,2,21021.6,Y,62.753333,CC,14.95,3,0.5480421985502026,0.5,0.5,True
1277,T,M,S,0,74460.7,Y,55.34,CC,206.46,1,0.8164433664075668,1.0,0.75,False
1278,T,F,S,2,28787.4,N,41.666667,Auto,86.06,1,0.3046300815082456,0.5,0.25,False
1279,F,M,M,1,13091.6,N,59.126667000000005,CC,43.06,4,0.3794016045982633,0.5,0.5,False
1280,F,F,M,2,62061.8,Y,45.92,Auto,82.08,2,0.062249764800408065,0.0,0.0,False
1281,T,F,M,1,20550.9,Y,22.12,CC,85.64,1,0.4126897593957142,0.5,0.5,False
1282,F,M,M,2,1765.41,N,18.766667,CC,47.99,4,0.31644178053336763,0.5,0.25,False
1283,T,F,S,2,19131.1,N,56.18666700000001,Auto,57.07,3,0.31988336461497063,0.5,0.25,False
1284,T,M,S,2,43634.5,N,21.78,CC,143.5,1,0.5829920038433941,0.5,0.5,False
1285,T,F,S,1,13109.1,N,62.606667,Auto,62.87,2,0.4932751589109897,0.5,0.5,True
1286,T,M,S,1,92647.5,N,56.04666700000001,CC,32.13,1,0.4438994228955695,0.5,0.5,False
1287,T,F,S,2,21021.6,Y,62.753333,CC,14.95,4,0.5606164349679471,0.5,0.5,True
1288,T,M,S,0,74460.7,Y,55.34,CC,206.46,3,0.8312112092977194,1.0,0.75,False
1289,T,F,S,2,28787.4,N,41.666667,Auto,86.06,4,0.33790514992585113,0.5,0.25,True
1290,F,M,M,1,13091.6,N,59.126667000000005,CC,43.06,2,0.3557427301754183,0.5,0.25,False
1291,F,F,M,2,62061.8,Y,45.92,Auto,82.08,4,0.06846395833125869,0.0,0.0,False
1292,T,F,M,1,20550.9,Y,22.12,CC,85.64,4,0.4501276632320941,0.5,0.5,False
1293,F,M,M,2,1765.41,N,18.766667,CC,47.99,4,0.31644178053336763,0.5,0.25,False
1294,T,F,S,2,19131.1,N,56.18666700000001,Auto,57.07,4,0.3310572552563718,0.5,0.25,False
1295,F,F,S,2,6440.46,Y,41.0,CH,49.86,4,0.7345542661715196,0.5,0.75,False
1296,F,M,M,1,63900.9,N,28.333333000000003,CC,47.4,2,0.24052409727028276,0.0,0.25,False
1297,F,M,M,2,28766.9,N,46.84,CC,64.2,1,0.1897321028289917,0.0,0.25,False
1298,F,M,S,0,72928.2,N,38.733333,CC,203.67,2,0.8088850235789609,1.0,0.75,False
1299,F,M,M,2,91272.2,Y,25.033333,CC,40.0,2,0.11373246113763914,0.0,0.0,False
1300,F,F,S,0,73228.3,N,43.0,Auto,50.58,2,0.4678104562997141,0.5,0.5,False
1301,T,M,M,1,64792.3,N,52.146667,CH,51.41,4,0.2937620941982943,0.5,0.25,False
1302,T,F,S,0,93322.1,Y,40.313333,CH,38.72,1,0.7233091659668104,0.5,0.75,True
1303,F,M,M,2,49910.7,Y,51.52,CC,51.14,3,0.18015501075773224,0.0,0.25,False
1304,T,M,M,0,76161.4,Y,44.573333,CC,37.55,1,0.35792651950828314,0.5,0.25,False
1305,F,F,M,2,55860.0,Y,14.573332999999998,CC,26.37,1,0.1520027145636299,0.0,0.25,False
1306,F,M,M,2,57360.8,Y,53.253333,CC,67.61,1,0.1556983905157172,0.0,0.25,False
1307,T,M,M,0,92414.7,Y,45.513333,CC,40.06,3,0.3265729282781938,0.5,0.25,True
1308,T,F,S,2,14578.8,Y,60.933333,Auto,107.02,2,0.40089250272822696,0.5,0.5,False
1309,F,F,M,2,87578.2,Y,53.36666700000001,CC,22.44,3,0.08770670558119878,0.0,0.0,False
1310,F,F,M,2,86695.4,N,13.906667,CC,58.03,1,0.09112671093952633,0.0,0.0,False
1311,F,F,M,0,77000.0,N,42.0,Auto,119.82,2,0.16853772226062208,0.0,0.25,False
1312,F,M,M,1,2067.82,N,47.853333,CC,85.9,4,0.4671083047880438,0.5,0.5,False
1313,F,M,M,2,30665.2,Y,22.88,Auto,77.44,1,0.1194661767789259,0.0,0.0,True
1314,F,F,M,1,83287.0,Y,52.0,Auto,37.04,1,0.07314269182665567,0.0,0.0,False
1315,F,F,M,1,98680.4,Y,48.0,CH,26.44,3,0.19270026461280332,0.0,0.25,False
1316,T,M,M,1,65619.7,Y,52.646667,CC,158.22,2,0.31396363124894905,0.5,0.25,False
1317,F,F,M,1,95620.3,Y,52.646667,CC,104.53,3,0.1816708920026824,0.0,0.25,True
1318,F,F,S,0,85275.0,N,62.0,Auto,174.09,1,0.4716475611636234,0.5,0.5,False
1319,F,F,M,1,66921.4,Y,70.0,CC,24.67,4,0.20298249021466336,0.0,0.25,False
1320,F,F,M,1,98453.6,Y,61.0,Auto,25.38,2,0.05706097350010656,0.0,0.0,False
1321,F,F,S,2,57420.0,Y,52.0,Auto,277.72,3,0.3933903374962496,0.5,0.5,False
1322,T,M,M,0,70000.0,N,55.0,CH,34.35,1,0.38590687375204297,0.5,0.5,False
1323,F,M,M,2,47639.1,N,41.0,CC,57.11,2,0.15875634717308368,0.0,0.25,False
1324,T,F,S,0,39461.0,N,22.226667000000003,CC,126.68,1,0.8318463656693974,1.0,0.75,False
1325,F,M,M,1,47371.0,Y,54.96,CC,270.97,4,0.4775803268641358,0.5,0.5,False
1326,F,F,S,0,89813.6,N,12.846667,CC,166.18,4,0.7638042370477306,1.0,0.75,True
1327,T,M,S,1,16432.1,Y,20.92,CH,109.78,1,0.8693759036540943,1.0,0.75,False
1328,T,F,S,1,540.4,Y,39.213333,Auto,20.1,2,0.5979956220005358,0.5,0.5,False
1329,F,F,M,2,80087.7,N,41.92,CC,31.56,3,0.08703872232283175,0.0,0.0,False
1330,F,F,M,2,59691.3,N,38.04,CC,278.65,4,0.22380873171816495,0.0,0.25,False
1331,T,F,S,2,11251.1,Y,41.0,CC,141.91,2,0.6890700079877418,0.5,0.75,False
1332,F,F,S,2,93559.1,N,57.62,CC,31.42,4,0.2734383841804948,0.5,0.25,False
1333,T,F,S,2,3416.62,Y,22.76,CC,123.7,3,0.7354983976973499,0.5,0.75,False
1334,F,F,D,1,93454.3,Y,48.533333,Auto,44.13,4,0.129427234229487,0.0,0.25,False
1335,T,M,M,0,5745.0,Y,15.38,CC,44.11,1,0.6607910706373863,0.5,0.75,True
1336,T,F,M,1,13829.4,N,24.0,CH,34.61,1,0.42246136464628414,0.5,0.5,True
1337,F,F,M,2,11234.7,Y,49.046667,CC,113.42,4,0.2980824010042795,0.5,0.25,False
1338,F,F,M,1,82931.3,N,64.64,Auto,137.25,1,0.07344543529665963,0.0,0.0,False
1339,F,F,M,2,57483.9,N,44.026666999999996,CH,44.3,3,0.15857003818616086,0.0,0.25,False
1340,T,F,S,2,21274.0,N,45.526666999999996,Auto,43.31,3,0.3184305154486776,0.5,0.25,False
1341,F,F,M,2,28267.0,N,30.093333,CC,214.41,2,0.2657852634023937,0.5,0.25,False
1342,F,F,M,2,36725.1,N,55.793333,CH,94.88,2,0.20857116054032432,0.0,0.25,True
1343,T,M,S,1,94188.3,N,57.54666700000001,CC,41.51,4,0.4806813010967624,0.5,0.5,False
1344,F,F,M,2,91861.0,Y,41.98,CC,22.06,3,0.08812556539718826,0.0,0.0,False
1345,T,F,S,1,12374.9,Y,33.493333,Auto,123.59,3,0.6482140195435702,0.5,0.75,False
1346,F,F,M,2,69133.9,Y,26.833333000000003,CH,46.32,4,0.18814171509455688,0.0,0.25,False
1347,F,F,M,2,84948.0,Y,29.446666999999998,CH,23.73,1,0.1263488029403569,0.0,0.25,False
1348,F,F,M,2,30998.8,N,40.96,Auto,52.91,4,0.08168964063066902,0.0,0.0,False
1349,F,M,M,2,21416.5,N,35.653333,CC,27.61,3,0.21775425139225324,0.0,0.25,False
1350,F,M,S,0,78554.2,N,16.7,Auto,35.88,2,0.5197097602326799,0.5,0.5,False
1351,F,F,M,2,38215.9,N,30.886667,Auto,0.97,2,0.06181071522342613,0.0,0.0,False
1352,T,F,M,1,30000.0,N,21.0,CC,176.61,1,0.3924394692618649,0.5,0.5,False
1353,F,F,M,2,49745.3,N,47.966667,CH,27.28,2,0.15727353722115311,0.0,0.25,False
1354,F,F,M,2,88427.0,N,13.86,CC,69.97,1,0.09192247719442727,0.0,0.0,False
1355,F,F,M,2,98003.7,Y,26.273333,CC,84.42,2,0.09985315038849768,0.0,0.0,False
1356,T,M,S,0,89142.7,N,53.693332999999996,CC,16.91,3,0.6478186637821124,0.5,0.75,False
1357,F,F,S,0,74530.8,N,63.086667000000006,Auto,127.89,4,0.5142312955242956,0.5,0.5,False
1358,T,F,S,0,41000.0,N,22.0,CC,265.78,1,0.8793829861269867,1.0,1.0,False
1359,F,F,M,2,76289.2,N,48.206666999999996,CC,104.63,3,0.10742108268397844,0.0,0.0,False
1360,T,M,M,1,66931.9,N,63.933333,CC,17.46,1,0.17452347114998634,0.0,0.25,True
1361,F,M,S,0,9309.57,Y,25.44,CC,108.3,2,0.9177405008398638,1.0,1.0,True
1362,T,F,M,1,32962.6,N,24.0,Auto,48.08,3,0.15467435247425787,0.0,0.25,True
1363,T,F,S,0,42000.0,N,21.0,CC,168.28,3,0.8572540548655116,1.0,0.75,False
